Timestamp,Frequency (Hz),Amplitude (dB),Duration (ms),Velocity (m/s),Temperature (°C),Material Density (kg/m³),Crack Depth (mm),Crack Width (mm),Crack Length (mm),Label
13.506753376688343,1464.640586404151,68.35387079526703,4.5243651648141805,5820.466435906813,20.95303583635878,7870,0.07235320751432517,0.06953434829378227,3.0884380914245915,0
13.60680340170085,1503.7581243486732,56.19109876964544,5.593167081675971,5882.099742739476,25.943710202246088,7870,0.5961428890892934,0.15257109557927434,3.1528051310392256,0
13.706853426713355,1540.6037917790356,65.97244735510543,4.985295618728237,5986.638583409804,34.457264917822705,7870,3.2454587026927406,0.1215942335196325,0.6055225624126059,0
13.806903451725862,1472.7259204758589,57.811179161463734,5.497583983509947,5927.480496241844,28.084713116751807,7870,2.835815439566961,0.020516912066204165,6.86821215992296,1
13.906953476738368,1594.3564165441921,67.87265579735745,5.33486764275323,5960.365179975103,24.31819255002267,7870,2.767147805818637,0.1704473049951822,5.67826091399584,0
14.007003501750875,1592.4894589884223,67.28595270792485,5.01409638814186,5893.27491890091,21.804064446929104,7870,0.15928381264130043,0.12027352539801328,3.494251126937881,0
14.10705352676338,1450.356459165073,63.11190632478316,4.701864400656161,5872.333216639008,30.552925102722956,7870,2.346514981800035,0.19217111535695597,7.051889789173547,0
14.207103551775887,1499.449701178477,65.65364197934967,4.641628346490721,5821.680074543325,29.672840651445902,7870,4.623114089212643,0.13403709348224152,5.373577492268772,1
14.307153576788393,1460.1756619633538,59.71525169775622,5.747277499668336,5975.186604437241,25.60908070405662,7870,1.987959346553233,0.0350349727408362,4.692449458705397,1
14.4072036018009,1456.9680988754935,62.06751848399222,5.877596313122337,5956.632005805581,34.264120277987516,7870,3.1246123489422817,0.09475667246156445,5.1132454366112645,0
14.507253626813405,1407.3773894709066,67.32455346565708,5.474682070146449,5833.623619519545,20.333042194817754,7870,3.899093378115718,0.12969951950944084,6.3634812526705655,0
14.607303651825912,1521.9128667959794,61.88897795759821,4.655151172290725,5902.452112775252,24.55585777447739,7870,3.9196263957094377,0.005652940209995539,6.600026045745995,1
14.707353676838418,1500.5358046457723,60.36697397988163,5.103040825332361,5897.474961584249,33.81604229449372,7870,2.5964004119763566,0.0029820528309615793,2.8895781914071716,0
14.807403701850925,1410.2957502499978,62.413186708754495,5.593408800157736,5925.018310537305,24.814031574791606,7870,4.289759727011681,0.025880600119713583,1.4074336339115323,0
14.90745372686343,1455.7292928473223,67.42373878655827,5.669731326015102,5989.237378798252,23.783792507827556,7870,1.9568904668187348,0.050332887009094156,1.5663418119051875,1
15.007503751875937,1581.6531771933307,60.02812071056309,4.677327933436633,5915.9542883524955,28.01330614896871,7870,4.443466073923991,0.08590982470413511,6.393908859030017,1
15.107553776888443,1447.9123781333944,57.60642389703616,4.500046078268074,5908.043453355724,32.35702624880807,7870,1.2011358319777266,0.09748809475195769,8.72873285767126,0
15.20760380190095,1428.9789744182447,65.68021030496172,5.568205568820908,5810.064586586933,21.547201413175415,7870,1.4010820349528552,0.027605521787579357,4.094962783455518,0
15.307653826913455,1497.8905520555127,67.38967319062122,5.034894263979308,5812.581495203604,34.14531064468604,7870,0.2656031209950055,0.13467831582316617,1.6952016032946238,0
15.407703851925962,1597.13009082212,56.509562177853,4.88172199742739,5837.469358265358,31.926093217717458,7870,3.9779091827114144,0.11922761233930697,7.566024982938546,0
15.507753876938468,1448.4110543023,58.59811169133917,4.519346204684288,5806.494154338349,22.71875383327328,7870,2.085276181163528,0.058892819768232046,8.324894744194486,0
15.607803901950975,1534.4271094811756,57.129579846414906,5.310449110142249,5948.670579114002,30.680119417972442,7870,1.145583069556995,0.002731976687058402,8.805824431209665,0
15.70785392696348,1552.3239230657434,60.2191211737325,5.776726103138973,5944.666060798792,25.774380839563356,7870,1.1589513880828983,0.015529583070658149,6.068314289137332,0
15.807903951975987,1447.5275087984799,61.75526468358119,5.936447469408882,5827.211246886329,26.03442017114478,7870,4.506999706146166,0.07833895510216789,8.607285593880846,0
15.907953976988493,1545.643269722372,66.2323950544496,5.348617425919934,5967.2157801590565,31.749351386582994,7870,4.169583002305185,0.030794870233136786,0.15414958448407678,0
16.008004002000998,1473.5566265438506,64.76721377322511,5.271691991609841,5830.957206969222,34.44177211971098,7870,2.7676544267859167,0.07536392122959418,1.0723580176952352,0
16.108054027013505,1526.461166118716,64.31392851217646,4.627584578233861,5860.235117399472,21.89983809270791,7870,3.0805540020786055,0.12563652090207103,0.9257606705209875,0
16.208104052026012,1526.705942152179,60.28562419914482,5.3233092023139,5849.795379832273,26.30945355318229,7870,2.371627852751455,0.1094474855758567,7.12604684254733,0
16.30815407703852,1507.1549368149517,67.6217132962714,5.069968618448092,5874.461419714609,27.214124121264554,7870,1.9583327143940443,0.04623517662747885,0.6958178354357902,0
16.408204102051023,1418.0579540108818,62.069307510972465,5.410702921325365,5850.932753177993,25.644677254324964,7870,4.5773844060916575,0.06876449825175049,4.96364372466307,0
16.50825412706353,1567.0604991178475,69.68657407022732,5.08308952181482,5897.79018528769,25.447836855743375,7870,0.6280635176015104,0.12280623968973013,4.727068986362891,1
16.608304152076037,1464.156012994347,64.51213207443605,4.86044868517555,5881.481576270937,20.784030013423948,7870,2.0922339485811396,0.17217100560868975,3.1070352355824093,0
16.708354177088545,1437.303702079971,56.893971123467544,4.642447912842565,5997.313898155865,30.283079308439348,7870,1.7228095399393766,0.15064268774777545,8.704051699420997,1
16.80840420210105,1408.1550283109527,65.14266343113151,4.972377666883344,5811.185270025645,26.54321625680068,7870,2.490753601255742,0.11068000536668299,1.70433201879996,0
16.908454227113555,1518.1785886376483,59.87656023147549,4.644967251431629,5828.4362752774705,22.9219070396589,7870,2.2881593727258753,0.07245859966329725,3.5246278439923984,0
17.008504252126063,1535.5128723684566,65.29490795029146,4.765345426235976,5810.5651787817205,32.240502534531025,7870,2.5944476582554072,0.07301025550836109,7.741715000229291,0
17.10855427713857,1403.3175657855713,56.04461722243609,5.981004237869319,5925.168238996475,32.03841122227442,7870,0.6995948861349705,0.17588346205287922,0.30422314393284244,0
